"id","niveau","code","libelle","id_parent","id_n1"
0,1,A,"Agriculture, sylviculture et pêche",,0
1,1,B,Industries extractives,,1
2,1,C,Industrie manufacturière,,2
3,1,D,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",,3
4,1,E,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",,4
5,1,F,Construction,,5
6,1,G,Commerce ; réparation d'automobiles et de motocycles,,6
7,1,H,Transports et entreposage,,7
8,1,I,Hébergement et restauration,,8
9,1,J,Information et communication,,9
10,1,K,Activités financières et d'assurance,,10
11,1,L,Activités immobilières,,11
12,1,M,"Activités spécialisées, scientifiques et techniques",,12
13,1,N,Activités de services administratifs et de soutien,,13
14,1,O,Administration publique,,14
15,1,P,Enseignement,,15
16,1,Q,Santé humaine et action sociale,,16
17,1,R,"Arts, spectacles et activités récréatives",,17
18,1,S,Autres activités de services,,18
19,1,T,Activités des ménages en tant qu'employeurs ; activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre,,19
20,1,U,Activités extra-territoriales,,20
21,2,"01","Culture et production animale, chasse et services annexes",0,0
22,2,"02",Sylviculture et exploitation forestière,0,0
23,2,"03",Pêche et aquaculture,0,0
24,2,"05",Extraction de houille et de lignite,1,1
25,2,"06",Extraction d'hydrocarbures,1,1
26,2,"07",Extraction de minerais métalliques,1,1
27,2,"08",Autres industries extractives,1,1
28,2,"09",Services de soutien aux industries extractives,1,1
29,2,"10",Industries alimentaires,2,2
30,2,"11",Fabrication de boissons,2,2
31,2,"12",Fabrication de produits à base de tabac,2,2
32,2,"13",Fabrication de textiles,2,2
33,2,"14",Industrie de l'habillement,2,2
34,2,"15",Industrie du cuir et de la chaussure,2,2
35,2,"16","Travail du bois et fabrication d'articles en bois et en liège, à l’exception des meubles",2,2
36,2,"17",Industrie du papier et du carton,2,2
37,2,"18",Imprimerie et reproduction d'enregistrements,2,2
38,2,"19",Cokéfaction et raffinage,2,2
39,2,"20",Industrie chimique,2,2
40,2,"21",Industrie pharmaceutique,2,2
41,2,"22",Fabrication de produits en caoutchouc et en plastique,2,2
42,2,"23",Fabrication d'autres produits minéraux non métalliques,2,2
43,2,"24",Métallurgie,2,2
44,2,"25","Fabrication de produits métalliques, à l’exception des machines et des équipements",2,2
45,2,"26","Fabrication de produits informatiques, électroniques et optiques",2,2
46,2,"27",Fabrication d'équipements électriques,2,2
47,2,"28",Fabrication de machines et équipements n.c.a.,2,2
48,2,"29",Industrie automobile,2,2
49,2,"30",Fabrication d'autres matériels de transport,2,2
50,2,"31",Fabrication de meubles,2,2
51,2,"32",Autres industries manufacturières,2,2
52,2,"33",Réparation et installation de machines et d'équipements ,2,2
53,2,"35","Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3,3
54,2,"36","Captage, traitement et distribution d'eau ",4,4
55,2,"37",Collecte et traitement des eaux usées,4,4
56,2,"38","Collecte, traitement et élimination des déchets",4,4
57,2,"39",Dépollution et autres services de gestion des déchets,4,4
58,2,"41",Construction de bâtiments ,5,5
59,2,"42",Génie civil,5,5
60,2,"43",Travaux de construction spécialisés ,5,5
61,2,"45",Commerce et réparation d'automobiles et de motocycles,6,6
62,2,"46","Commerce de gros, à l’exception des automobiles et des motocycles",6,6
63,2,"47","Commerce de détail, à l’exception des automobiles et des motocycles",6,6
64,2,"49",Transports terrestres et transport par conduites,7,7
65,2,"50",Transports par eau,7,7
66,2,"51",Transports aériens,7,7
67,2,"52",Entreposage et services auxiliaires des transports,7,7
68,2,"53",Activités de poste et de courrier,7,7
69,2,"55",Hébergement,8,8
70,2,"56",Restauration,8,8
71,2,"58",Édition,9,9
72,2,"59","Production de films cinématographiques, de vidéo et de programmes de télévision",9,9
73,2,"60",Programmation et diffusion,9,9
74,2,"61",Télécommunications,9,9
75,2,"62","Programmation, conseil et autres activités informatiques ",9,9
76,2,"63",Services d'information,9,9
77,2,"64","Activités des services financiers, hors assurance et caisses de retraite",10,10
78,2,"65",Assurance,10,10
79,2,"66",Activités auxiliaires de services financiers et d'assurance ,10,10
80,2,"68",Activités immobilières,11,11
81,2,"69",Activités juridiques et comptables,12,12
82,2,"70",Activités des sièges sociaux,12,12
83,2,"71",Activités d'architecture et d'ingénierie,12,12
84,2,"72",Recherche-développement scientifique,12,12
85,2,"73",Publicité et études de marché,12,12
86,2,"74","Autres activités spécialisées, scientifiques et techniques",12,12
87,2,"75",Activités vétérinaires,12,12
88,2,"77",Activités de location et location-bail,13,13
89,2,"78",Activités liées à l'emploi,13,13
90,2,"79","Activités des agences de voyage, voyagistes, services de réservation et activités connexes",13,13
91,2,"80",Enquêtes et sécurité,13,13
92,2,"81",Services relatifs aux bâtiments et aménagement paysager,13,13
93,2,"82",Activités administratives et autres activités de soutien aux entreprises,13,13
94,2,"84",Administration publique et défense,14,14
95,2,"85",Enseignement,15,15
96,2,"86",Activités pour la santé humaine,16,16
97,2,"87",Hébergement médico-social et social,16,16
98,2,"88",Action sociale sans hébergement,16,16
99,2,"90","Activités créatives, artistiques et de spectacle ",17,17
100,2,"91","Bibliothèques, archives, musées et autres activités culturelles",17,17
101,2,"92",Organisation de jeux de hasard et d'argent,17,17
102,2,"93","Activités sportives, récréatives et de loisirs",17,17
103,2,"94",Activités des organisations associatives,18,18
104,2,"95",Réparation d'ordinateurs et de biens personnels et domestiques,18,18
105,2,"96",Autres services personnels,18,18
106,2,"97",Activités des ménages en tant qu'employeurs de personnel domestique,19,19
107,2,"98",Activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre,19,19
108,2,"99",Activités des organisations et organismes extraterritoriaux,20,20
109,3,"011",Cultures non permanentes,21,0
110,3,"012",Cultures permanentes,21,0
111,3,"013",Reproduction de plantes,21,0
112,3,"014",Production animale,21,0
113,3,"015",Culture et élevage associés,21,0
114,3,"016",Activités de soutien à l'agriculture et traitement primaire des récoltes,21,0
115,3,"017","Chasse, piégeage et services annexes",21,0
116,3,"021",Sylviculture et autres activités forestières,22,0
117,3,"022",Exploitation forestière,22,0
118,3,"023",Récolte de produits forestiers non ligneux poussant à l'état sauvage,22,0
119,3,"024",Services de soutien à l'exploitation forestière,22,0
120,3,"031",Pêche,23,0
121,3,"032",Aquaculture,23,0
122,3,"051",Extraction de houille,24,1
123,3,"052",Extraction de lignite,24,1
124,3,"061",Extraction de pétrole brut,25,1
125,3,"062",Extraction de gaz naturel,25,1
126,3,"071",Extraction de minerais de fer,26,1
127,3,"072",Extraction de minerais de métaux non ferreux,26,1
128,3,"081","Extraction de pierres, de sables et d'argiles",27,1
129,3,"089",Activités extractives n.c.a.,27,1
130,3,"091",Activités de soutien à l'extraction d'hydrocarbures,28,1
131,3,"099",Activités de soutien aux autres industries extractives,28,1
132,3,"101",Transformation et conservation de la viande et préparation de produits à base de viande,29,2
133,3,"102","Transformation et conservation de poisson, de crustacés et de mollusques",29,2
134,3,"103",Transformation et conservation de fruits et légumes,29,2
135,3,"104",Fabrication d’huiles et graisses végétales et animales,29,2
136,3,"105",Fabrication de produits laitiers,29,2
137,3,"106",Travail des grains,29,2
138,3,"107",Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires,29,2
139,3,"108",Fabrication d'autres produits alimentaires,29,2
140,3,"109",Fabrication d'aliments pour animaux,29,2
141,3,"110",Fabrication de boissons,30,2
142,3,"120",Fabrication de produits à base de tabac,31,2
143,3,"131",Préparation de fibres textiles et filature,32,2
144,3,"132",Tissage,32,2
145,3,"133",Ennoblissement textile,32,2
146,3,"139",Fabrication d'autres textiles,32,2
147,3,"141","Fabrication de vêtements, autres qu'en fourrure",33,2
148,3,"142",Fabrication d'articles en fourrure,33,2
149,3,"143",Fabrication d'articles à mailles,33,2
150,3,"151",Apprêt et tannage des cuirs,34,2
151,3,"152",Fabrication de chaussures,34,2
152,3,"161",Sciage et rabotage du bois,35,2
153,3,"162","Fabrication d'articles en bois, liège, vannerie et sparterie",35,2
154,3,"171","Fabrication de pâte à papier, de papier et de carton",36,2
155,3,"172",Fabrication d'articles en papier ou en carton,36,2
156,3,"181",Imprimerie et services annexes,37,2
157,3,"182",Reproduction d'enregistrements,37,2
158,3,"191",Cokéfaction,38,2
159,3,"192",Raffinage du pétrole,38,2
160,3,"201","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique",39,2
161,3,"202",Fabrication de pesticides et d’autres produits agrochimiques ,39,2
162,3,"203","Fabrication de peintures, vernis, encres et mastics",39,2
163,3,"204","Fabrication de savons, de produits d'entretien et de parfums",39,2
164,3,"205",Fabrication d'autres produits chimiques,39,2
165,3,"206",Fabrication de fibres artificielles ou synthétiques,39,2
166,3,"211",Fabrication de produits pharmaceutiques de base,40,2
167,3,"212",Fabrication de préparations pharmaceutiques,40,2
168,3,"221",Fabrication de produits en caoutchouc,41,2
169,3,"222",Fabrication  de produits en plastique,41,2
170,3,"231",Fabrication de verre et d'articles en verre,42,2
171,3,"232",Fabrication de produits réfractaires,42,2
172,3,"233",Fabrication de matériaux de construction en terre cuite,42,2
173,3,"234",Fabrication d'autres produits en céramique et en porcelaine ,42,2
174,3,"235","Fabrication de ciment, chaux et plâtre",42,2
175,3,"236","Fabrication d'ouvrages en béton, en ciment ou en plâtre",42,2
176,3,"237","Taille, façonnage et finissage de pierres ",42,2
177,3,"239",Fabrication de produits abrasifs et de produits minéraux non métalliques n.c.a.,42,2
178,3,"241",Sidérurgie,43,2
179,3,"242","Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier ",43,2
180,3,"243",Fabrication d'autres produits de première transformation de l'acier,43,2
181,3,"244",Production de métaux précieux et d'autres métaux non ferreux,43,2
182,3,"245",Fonderie,43,2
183,3,"251",Fabrication d'éléments en métal pour la construction,44,2
184,3,"252","Fabrication de réservoirs, citernes et conteneurs métalliques",44,2
185,3,"253","Fabrication de générateurs de vapeur, à l'exception des chaudières pour le chauffage central",44,2
186,3,"254",Fabrication d'armes et de munitions,44,2
187,3,"255","Forge, emboutissage, estampage",44,2
188,3,"256",Traitement et revêtement des métaux,44,2
189,3,"257","Fabrication de coutellerie, d'outillage et de quincaillerie",44,2
190,3,"259",Fabrication d'autres ouvrages en métaux,44,2
191,3,"261",Fabrication de composants et cartes électroniques,45,2
192,3,"262",Fabrication d'ordinateurs et d'équipements périphériques,45,2
193,3,"263",Fabrication d'équipements de communication,45,2
194,3,"264",Fabrication de produits électroniques grand public,45,2
195,3,"265","Fabrication d'instruments et d'appareils de mesure, d'essai et de navigation",45,2
196,3,"266","Fabrication d'équipements d'irradiation médicale, d'équipements électromédicaux et électrothérapeutiques",45,2
197,3,"267",Fabrication de matériels optique et photographique,45,2
198,3,"268",Fabrication de supports magnétiques et optiques,45,2
199,3,"271","Fabrication de moteurs, génératrices et transformateurs électriques et de matériel de distribution et de commande électrique",46,2
200,3,"272",Fabrication de piles et d'accumulateurs électriques,46,2
201,3,"273",Fabrication de fils et câbles et de matériel d'installation électrique,46,2
202,3,"274",Fabrication d'appareils d'éclairage électrique,46,2
203,3,"275",Fabrication d'appareils ménagers,46,2
204,3,"279",Fabrication d'autres matériels électriques,46,2
205,3,"281",Fabrication de machines d'usage général,47,2
206,3,"282",Fabrication d'autres machines d'usage général,47,2
207,3,"283",Fabrication de machines agricoles et forestières,47,2
208,3,"284",Fabrication de machines de formage des métaux et de machines-outils,47,2
209,3,"289",Fabrication d'autres machines d'usage spécifique,47,2
210,3,"291",Construction de véhicules automobiles,48,2
211,3,"292",Fabrication de carrosseries et remorques,48,2
212,3,"293",Fabrication d'équipements automobiles,48,2
213,3,"301",Construction navale,49,2
214,3,"302",Construction de locomotives et d'autre matériel ferroviaire roulant,49,2
215,3,"303",Construction aéronautique et spatiale ,49,2
216,3,"304",Construction de véhicules militaires de combat,49,2
217,3,"309",Fabrication de matériels de transport n.c.a.,49,2
218,3,"310",Fabrication de meubles,50,2
219,3,"321","Fabrication d’articles de joaillerie, bijouterie et articles similaires",51,2
220,3,"322",Fabrication d'instruments de musique,51,2
221,3,"323",Fabrication d'articles de sport,51,2
222,3,"324",Fabrication de jeux et jouets,51,2
223,3,"325",Fabrication d'instruments et de fournitures à usage médical et dentaire,51,2
224,3,"329",Activités manufacturières n.c.a.,51,2
225,3,"331","Réparation d'ouvrages en métaux, de machines et d'équipements",52,2
226,3,"332",Installation de machines et d'équipements industriels,52,2
227,3,"351","Production, transport et distribution d'électricité",53,3
228,3,"352",Production et distribution de combustibles gazeux,53,3
229,3,"353",Production et distribution de vapeur et d'air conditionné,53,3
230,3,"360","Captage, traitement et distribution d'eau",54,4
231,3,"370",Collecte et traitement des eaux usées,55,4
232,3,"381",Collecte des déchets,56,4
233,3,"382",Traitement et élimination des déchets,56,4
234,3,"383",Récupération,56,4
235,3,"390",Dépollution et autres services de gestion des déchets,57,4
236,3,"411",Promotion immobilière,58,5
237,3,"412",Construction de bâtiments résidentiels et non résidentiels,58,5
238,3,"421",Construction de routes et de voies ferrées ,59,5
239,3,"422",Construction de réseaux et de lignes,59,5
240,3,"429",Construction d'autres ouvrages de génie civil ,59,5
241,3,"431",Démolition et préparation des sites,60,5
242,3,"432","Travaux d'installation électrique, plomberie et autres travaux d'installation",60,5
243,3,"433",Travaux de finition,60,5
244,3,"439",Autres travaux de construction spécialisés,60,5
245,3,"451",Commerce de véhicules automobiles,61,6
246,3,"452",Entretien et réparation de véhicules automobiles,61,6
247,3,"453",Commerce d'équipements automobiles,61,6
248,3,"454",Commerce et réparation de motocycles,61,6
249,3,"461",Intermédiaires du commerce de gros,62,6
250,3,"462",Commerce de gros de produits agricoles bruts et d'animaux vivants,62,6
251,3,"463","Commerce de gros de produits alimentaires, de boissons et de tabac",62,6
252,3,"464",Commerce de gros de biens domestiques,62,6
253,3,"465",Commerce de gros d'équipements de l'information et de la communication ,62,6
254,3,"466",Commerce de gros d'autres équipements industriels,62,6
255,3,"467",Autres commerces de gros spécialisés,62,6
256,3,"469",Commerce de gros non spécialisé,62,6
257,3,"471",Commerce de détail en magasin non spécialisé,63,6
258,3,"472",Commerce de détail alimentaire en magasin spécialisé,63,6
259,3,"473",Commerce de détail de carburants en magasin spécialisé,63,6
260,3,"474",Commerce de détail d'équipements de l'information et de la communication en magasin spécialisé,63,6
261,3,"475",Commerce de détail d'autres équipements du foyer en magasin spécialisé,63,6
262,3,"476",Commerce de détail de biens culturels et de loisirs en magasin spécialisé,63,6
263,3,"477",Autres commerces de détail en magasin spécialisé,63,6
264,3,"478",Commerce de détail sur éventaires et marchés,63,6
265,3,"479","Commerce de détail hors magasin, éventaires ou marchés",63,6
266,3,"491",Transport ferroviaire interurbain de voyageurs,64,7
267,3,"492",Transports ferroviaires de fret,64,7
268,3,"493",Autres transports terrestres de voyageurs,64,7
269,3,"494",Transports routiers de fret et services de déménagement,64,7
270,3,"495",Transports par conduites,64,7
271,3,"501",Transports maritimes et côtiers de passagers,65,7
272,3,"502",Transports maritimes et côtiers de fret,65,7
273,3,"503",Transports fluviaux de passagers,65,7
274,3,"504",Transports fluviaux de fret,65,7
275,3,"511",Transports aériens de passagers,66,7
276,3,"512",Transports aériens de fret et transports spatiaux,66,7
277,3,"521",Entreposage et stockage,67,7
278,3,"522",Services auxiliaires des transports,67,7
279,3,"531",Activités de poste dans le cadre d'une obligation de service universel,68,7
280,3,"532",Autres activités de poste et de courrier,68,7
281,3,"551",Hôtels et hébergement similaire,69,8
282,3,"552",Hébergement touristique et autre hébergement de courte durée ,69,8
283,3,"553",Terrains de camping et parcs pour caravanes ou véhicules de loisirs,69,8
284,3,"559",Autres hébergements ,69,8
285,3,"561",Restaurants et services de restauration mobile,70,8
286,3,"562",Traiteurs et autres services de restauration,70,8
287,3,"563",Débits de boissons,70,8
288,3,"581",Édition de livres et périodiques et autres activités d'édition ,71,9
289,3,"582",Édition de logiciels,71,9
290,3,"591","Activités cinématographiques, vidéo et de télévision",72,9
291,3,"592",Enregistrement sonore et édition musicale,72,9
292,3,"601",Édition et diffusion de programmes radio,73,9
293,3,"602",Programmation de télévision et télédiffusion,73,9
294,3,"611",Télécommunications filaires,74,9
295,3,"612",Télécommunications sans fil ,74,9
296,3,"613",Télécommunications par satellite,74,9
297,3,"619",Autres activités de télécommunication,74,9
298,3,"620","Programmation, conseil et autres activités informatiques ",75,9
299,3,"631","Traitement de données, hébergement et activités connexes",76,9
300,3,"639",Autres services d'information,76,9
301,3,"641",Intermédiation monétaire,77,10
302,3,"642",Activités des sociétés holding,77,10
303,3,"643",Fonds de placement et entités financières similaires,77,10
304,3,"649","Autres activités des services financiers, hors assurance et caisses de retraite",77,10
305,3,"651",Assurance,78,10
306,3,"652",Réassurance,78,10
307,3,"653",Caisses de retraite,78,10
308,3,"661","Activités auxiliaires de services financiers, hors assurance et caisses de retraite",79,10
309,3,"662",Activités auxiliaires d'assurance et de caisses de retraite,79,10
310,3,"663",Gestion de fonds,79,10
311,3,"681",Activités des marchands de biens immobiliers,80,11
312,3,"682",Location et exploitation de biens immobiliers propres ou loués,80,11
313,3,"683",Activités immobilières pour compte de tiers,80,11
314,3,"691",Activités juridiques,81,12
315,3,"692",Activités comptables,81,12
316,3,"701",Activités des sièges sociaux,82,12
317,3,"702",Conseil de gestion,82,12
318,3,"711",Activités d'architecture et d'ingénierie,83,12
319,3,"712",Activités de contrôle et analyses techniques,83,12
320,3,"721",Recherche-développement en sciences physiques et naturelles,84,12
321,3,"722",Recherche-développement en sciences humaines et sociales,84,12
322,3,"731",Publicité,85,12
323,3,"732",Études de marché et sondages,85,12
324,3,"741",Activités spécialisées de design,86,12
325,3,"742",Activités photographiques,86,12
326,3,"743",Traduction et interprétation,86,12
327,3,"749","Autres activités spécialisées, scientifiques et techniques n.c.a.",86,12
328,3,"750",Activités vétérinaires,87,12
329,3,"771",Location et location-bail de véhicules automobiles,88,13
330,3,"772",Location et location-bail de biens personnels et domestiques,88,13
331,3,"773","Location et location-bail d'autres machines, équipements et biens",88,13
332,3,"774","Location-bail de propriété intellectuelle et de produits similaires, à l'exception des œuvres soumises à copyright",88,13
333,3,"781",Activités des agences de placement de main-d'œuvre,89,13
334,3,"782",Activités des agences de travail temporaire,89,13
335,3,"783",Autre mise à disposition de ressources humaines,89,13
336,3,"791",Activités des agences de voyage et voyagistes,90,13
337,3,"799",Autres services de réservation et activités connexes,90,13
338,3,"801",Activités de sécurité privée,91,13
339,3,"802",Activités liées aux systèmes de sécurité,91,13
340,3,"803",Activités d'enquête,91,13
341,3,"811",Activités combinées de soutien lié aux bâtiments,92,13
342,3,"812",Activités de nettoyage,92,13
343,3,"813",Services d'aménagement paysager,92,13
344,3,"821",Activités administratives ,93,13
345,3,"822",Activités de centres d'appels,93,13
346,3,"823",Organisation de salons professionnels et congrès,93,13
347,3,"829",Activités de soutien aux entreprises n.c.a.,93,13
348,3,"841","Administration générale, économique et sociale",94,14
349,3,"842",Services de prérogative publique,94,14
350,3,"843",Sécurité sociale obligatoire,94,14
351,3,"851",Enseignement pré-primaire,95,15
352,3,"852",Enseignement primaire,95,15
353,3,"853",Enseignement secondaire,95,15
354,3,"854",Enseignement supérieur et post-secondaire non supérieur,95,15
355,3,"855",Autres activités d'enseignement,95,15
356,3,"856",Activités de soutien à l'enseignement,95,15
357,3,"861",Activités hospitalières,96,16
358,3,"862",Activité des médecins et des dentistes,96,16
359,3,"869",Autres activités pour la santé humaine,96,16
360,3,"871",Hébergement médicalisé,97,16
361,3,"872","Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes",97,16
362,3,"873",Hébergement social pour personnes âgées ou handicapées physiques ,97,16
363,3,"879",Autres activités d’hébergement social ,97,16
364,3,"881",Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ,98,16
365,3,"889",Autre action sociale sans hébergement,98,16
366,3,"900","Activités créatives, artistiques et de spectacle ",99,17
367,3,"910","Bibliothèques, archives, musées et autres activités culturelles",100,17
368,3,"920",Organisation de jeux de hasard et d'argent,101,17
369,3,"931",Activités liées au sport,102,17
370,3,"932",Activités récréatives et de loisirs,102,17
371,3,"941","Activités des organisations économiques, patronales et professionnelles",103,18
372,3,"942",Activités des syndicats de salariés,103,18
373,3,"949",Activités des autres organisations associatives,103,18
374,3,"951",Réparation d'ordinateurs et d'équipements de communication ,104,18
375,3,"952",Réparation de biens personnels et domestiques,104,18
376,3,"960",Autres services personnels,105,18
377,3,"970",Activités des ménages en tant qu'employeurs de personnel domestique,106,19
378,3,"981",Activités indifférenciées des ménages en tant que producteurs de biens pour usage propre,107,19
379,3,"982",Activités indifférenciées des ménages en tant que producteurs de services pour usage propre,107,19
380,3,"990",Activités des organisations et organismes extraterritoriaux,108,20
381,4,"0111","Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses",109,0
382,4,"0112",Culture du riz,109,0
383,4,"0113","Culture de légumes, de melons, de racines et de tubercules",109,0
384,4,"0114",Culture de la canne à sucre,109,0
385,4,"0115",Culture du tabac,109,0
386,4,"0116",Culture de plantes à fibres,109,0
387,4,"0119",Autres cultures non permanentes,109,0
388,4,"0121",Culture de la vigne,110,0
389,4,"0122",Culture de fruits tropicaux et subtropicaux,110,0
390,4,"0123",Culture d'agrumes,110,0
391,4,"0124",Culture de fruits à pépins et à noyau,110,0
392,4,"0125",Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque,110,0
393,4,"0126",Culture de fruits oléagineux,110,0
394,4,"0127",Culture de plantes à boissons,110,0
395,4,"0128","Culture de plantes à épices, aromatiques, médicinales et pharmaceutiques",110,0
396,4,"0129",Autres cultures permanentes,110,0
397,4,"0130",Reproduction de plantes,111,0
398,4,"0141",Élevage de vaches laitières,112,0
399,4,"0142",Élevage d'autres bovins et de buffles,112,0
400,4,"0143",Élevage de chevaux et d'autres équidés,112,0
401,4,"0144",Élevage de chameaux et d'autres camélidés,112,0
402,4,"0145",Élevage d'ovins et de caprins,112,0
403,4,"0146",Élevage de porcins,112,0
404,4,"0147",Élevage de volailles,112,0
405,4,"0149",Élevage d'autres animaux,112,0
406,4,"0150",Culture et élevage associés,113,0
407,4,"0161",Activités de soutien aux cultures,114,0
408,4,"0162",Activités de soutien à la production animale,114,0
409,4,"0163",Traitement primaire des récoltes,114,0
410,4,"0164",Traitement des semences,114,0
411,4,"0170","Chasse, piégeage et services annexes",115,0
412,4,"0210",Sylviculture et autres activités forestières,116,0
413,4,"0220",Exploitation forestière,117,0
414,4,"0230",Récolte de produits forestiers non ligneux poussant à l'état sauvage,118,0
415,4,"0240",Services de soutien à l'exploitation forestière,119,0
416,4,"0311",Pêche en mer,120,0
417,4,"0312",Pêche en eau douce,120,0
418,4,"0321",Aquaculture en mer,121,0
419,4,"0322",Aquaculture en eau douce,121,0
420,4,"0510",Extraction de houille,122,1
421,4,"0520",Extraction de lignite,123,1
422,4,"0610",Extraction de pétrole brut,124,1
423,4,"0620",Extraction de gaz naturel,125,1
424,4,"0710",Extraction de minerais de fer,126,1
425,4,"0721",Extraction de minerais d'uranium et de thorium,127,1
426,4,"0729",Extraction d'autres minerais de métaux non ferreux,127,1
427,4,"0811","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise",128,1
428,4,"0812","Exploitation de gravières et sablières, extraction d’argiles et de kaolin",128,1
429,4,"0891",Extraction des minéraux chimiques et d'engrais minéraux ,129,1
430,4,"0892",Extraction de tourbe,129,1
431,4,"0893",Production de sel ,129,1
432,4,"0899",Autres activités extractives n.c.a.,129,1
433,4,"0910",Activités de soutien à l'extraction d'hydrocarbures,130,1
434,4,"0990",Activités de soutien aux autres industries extractives ,131,1
435,4,"1011",Transformation et conservation de la viande de boucherie,132,2
436,4,"1012",Transformation et conservation de la viande de volaille,132,2
437,4,"1013",Préparation de produits à base de viande,132,2
438,4,"1020","Transformation et conservation de poisson, de crustacés et de mollusques",133,2
439,4,"1031",Transformation et conservation de pommes de terre,134,2
440,4,"1032",Préparation de jus de fruits et légumes,134,2
441,4,"1039",Autre transformation et conservation de fruits et légumes,134,2
442,4,"1041",Fabrication d'huiles et graisses,135,2
443,4,"1042",Fabrication de margarine et graisses comestibles similaires,135,2
444,4,"1051",Exploitation de laiteries et fabrication de fromage,136,2
445,4,"1052",Fabrication de glaces et sorbets,136,2
446,4,"1061",Travail des grains,137,2
447,4,"1062",Fabrication de produits amylacés,137,2
448,4,"1071",Fabrication de pain et de pâtisserie fraîche,138,2
449,4,"1072","Fabrication de biscuits, biscottes et pâtisseries de conservation",138,2
450,4,"1073",Fabrication de pâtes alimentaires,138,2
